Date,Zone Enter Time,Zone Exit Time,Time (Mins),Time (Hrs),Distance (Home),Zone,Device
2024-11-06,0000-00-00 00:00:00,2024-11-06 12:28:10,0,0.00,2.28,,alex_iphone
2024-11-07,0000-00-00 00:00:00,2024-11-07 07:47:00,0,0.00,0.08,,mike_iphone
2024-11-08,0000-00-00 00:00:00,2024-11-08 16:14:30,0,0.00,0.41,,alex_iphone
2024-11-13,0000-00-00 00:00:00,2024-11-13 12:24:00,0,0.00,2.15,,alex_iphone
2024-12-05,0000-00-00 00:00:00,2024-12-05 08:01:30,0,0.00,0.07,,mike_iphone
